,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
892,1637934764880.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144981 0.364158 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
893,1637934764900.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144981 0.364148 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
894,1637934764930.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144981 0.364145 0.0 0.0 0.0 0.243711 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
895,1637934764970.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364158 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
896,1637934765000.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364148 0.0 0.0 0.0 0.24373 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
897,1637934765030.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364145 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
898,1637934765070.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364131 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
899,1637934765110.0,2,0.515543 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364145 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
900,1637934765130.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364131 0.0 0.0 0.0 0.243711 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
901,1637934765170.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144982 0.364128 0.0 0.0 0.0 0.24373 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
902,1637934765210.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364158 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
903,1637934765240.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364138 0.0 0.0 0.0 0.243711 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
904,1637934765280.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364145 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
905,1637934765300.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364145 0.0 0.0 0.0 0.243711 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
906,1637934765340.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364141 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
907,1637934765380.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364131 0.0 0.0 0.0 0.243675 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
908,1637934765400.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364138 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
909,1637934765440.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144983 0.364141 0.0 0.0 0.0 0.24373 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
910,1637934765470.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144984 0.364128 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
911,1637934765500.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144984 0.364138 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
912,1637934765540.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144984 0.364141 0.0 0.0 0.0 0.243693 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
913,1637934765580.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364128 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
914,1637934765600.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472404 0.541904 0.144985 0.364141 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
915,1637934765630.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472404 0.541904 0.144985 0.364141 0.0 0.0 0.0 0.243675 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
916,1637934765670.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364134 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
917,1637934765710.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364138 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
918,1637934765730.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472404 0.541904 0.144985 0.364138 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
919,1637934765770.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472404 0.541904 0.144985 0.364148 0.0 0.0 0.0 0.243621 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
920,1637934765810.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364134 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
921,1637934765830.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364138 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
922,1637934765870.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364141 0.0 0.0 0.0 0.243838 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
923,1637934765910.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364131 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
924,1637934765930.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364124 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
925,1637934765970.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364128 0.0 0.0 0.0 0.24391 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
926,1637934766010.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364155 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
927,1637934766040.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364128 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
928,1637934766080.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144985 0.364141 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
929,1637934766100.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364151 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
930,1637934766140.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364131 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
931,1637934766180.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364138 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
932,1637934766200.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364148 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
933,1637934766240.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364124 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
934,1637934766280.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364131 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
935,1637934766300.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364141 0.0 0.0 0.0 0.243856 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
936,1637934766340.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364141 0.0 0.0 0.0 0.243693 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
937,1637934766380.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
938,1637934766400.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364151 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
939,1637934766430.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364141 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
940,1637934766470.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364128 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
941,1637934766510.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364138 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
942,1637934766530.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
943,1637934766570.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144986 0.364128 0.0 0.0 0.0 0.243675 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
944,1637934766610.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
945,1637934766630.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364155 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
946,1637934766670.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364148 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
947,1637934766710.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364128 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
948,1637934766730.0,2,0.515543 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364138 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
949,1637934766770.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243693 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
950,1637934766810.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364131 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
951,1637934766840.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364148 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
952,1637934766860.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364141 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
953,1637934766900.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364141 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
954,1637934766940.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364148 0.0 0.0 0.0 0.24373 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
955,1637934766960.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364151 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
956,1637934767000.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
957,1637934767040.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364148 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
958,1637934767080.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364138 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
959,1637934767100.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364151 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
960,1637934767140.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364128 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
961,1637934767180.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364169 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
962,1637934767200.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364138 0.0 0.0 0.0 0.243838 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
963,1637934767230.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364155 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
964,1637934767270.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364155 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
965,1637934767310.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
966,1637934767330.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364145 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
967,1637934767370.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144986 0.364155 0.0 0.0 0.0 0.243893 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
968,1637934767400.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364148 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
969,1637934767440.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364145 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
970,1637934767480.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364148 0.0 0.0 0.0 0.243748 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
971,1637934767500.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364134 0.0 0.0 0.0 0.243766 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
972,1637934767540.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364141 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
973,1637934767580.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472401 0.541904 0.144987 0.364138 0.0 0.0 0.0 0.243784 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
974,1637934767600.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144987 0.364145 0.0 0.0 0.0 0.243711 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
975,1637934767640.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144988 0.364131 0.0 0.0 0.0 0.243856 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
976,1637934767670.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144988 0.364145 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
977,1637934767710.0,2,0.515479 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144988 0.364148 0.0 0.0 0.0 0.24382 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
978,1637934767740.0,2,0.515415 -0.0506206 0.0316276 -0.36284 0.0 0.0,0.785722 -0.472403 0.541904 0.144988 0.364148 0.0 0.0 0.0 0.243802 0.0316119,0.00282004 0.102563 -0.929203 -0.931756 0.310762 -0.187769 0.0141742 0.547889 0.836432 0.362808 0.77669 -0.514903
