,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
3556,1637934853680.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.00559 -0.171742 0.133093 0.20871 0.0575256 -1.32561 -1.33238 0.759386 0.0571457,0.0166205 0.00251878 0.0668127 0.0649111 -0.0897678 -0.993842 -0.0438469 -0.995241 0.0870303 -0.996926 0.0379291 -0.0685377
3557,1637934853700.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.00558 -0.171742 0.133093 0.208723 0.0575085 -1.3256 -1.33239 0.759386 0.0571457,0.0514747 -0.0217624 0.0850162 -0.158942 -0.205987 -0.965557 0.193288 -0.96556 0.174169 -0.968181 -0.158947 0.193284
3558,1637934853740.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.00559 -0.171751 0.133085 0.208712 0.0619187 -1.31933 -1.07335 0.759331 0.0571457,0.0514167 -0.0217383 0.0849406 -0.15897 -0.206256 -0.965495 0.191067 -0.965874 0.174877 -0.968618 -0.156674 0.192955
3559,1637934853780.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.00672 -0.172012 0.132993 0.208439 0.0632403 -1.3242 -0.868887 0.759314 0.0571457,0.0509942 -0.0215568 0.0846231 -0.158717 -0.20905 -0.964936 0.176991 -0.967521 0.180497 -0.971329 -0.142137 0.190563
3560,1637934853820.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.01047 -0.173143 0.132722 0.207979 0.0787923 -1.32506 -0.592558 0.759386 0.0571457,0.0500696 -0.0210388 0.084066 -0.157558 -0.203561 -0.966298 0.143438 -0.972864 0.181556 -0.977035 -0.109998 0.182482
3561,1637934853840.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.0135 -0.174031 0.13251 0.210005 0.0924985 -1.32562 -0.443557 0.759223 0.0571457,0.0495114 -0.0206732 0.0836717 -0.157997 -0.200153 -0.966938 0.116871 -0.976149 0.182962 -0.980497 -0.0840996 0.177621
3562,1637934853880.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.0223 -0.176595 0.131908 0.221006 0.140664 -1.32326 -0.134968 0.759314 0.0571457,0.0480083 -0.0195531 0.0825691 -0.157424 -0.183247 -0.970378 0.041483 -0.982993 0.178899 -0.986658 -0.0120908 0.162349
3563,1637934853910.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.03613 -0.177693 0.130959 0.24271 0.201797 -1.31857 0.0787659 0.759386 0.0571457,0.0459117 -0.0177955 0.0811054 -0.140269 -0.165331 -0.976209 0.00471246 -0.986061 0.166322 -0.990101 0.0187297 0.139094
3564,1637934853930.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.04548 -0.177269 0.130367 0.254196 0.214695 -1.32111 0.0424967 0.759349 0.0571457,0.0445825 -0.0167644 0.0802517 -0.127448 -0.155795 -0.97953 -0.00929885 -0.987356 0.158249 -0.9918 0.0292772 0.124389
3565,1637934853970.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.06882 -0.175004 0.128979 0.276691 0.232394 -1.3154 -0.130893 0.759349 0.0571457,0.0417457 -0.0146612 0.0783458 -0.112013 -0.14476 -0.983103 -0.0274124 -0.988506 0.148679 -0.993327 0.0436034 0.106758
3566,1637934854010.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.09706 -0.171454 0.127446 0.290411 0.233332 -1.30292 -0.26752 0.759422 0.0571457,0.0387775 -0.0125716 0.0763522 -0.110615 -0.152724 -0.982056 -0.0444218 -0.986376 0.158399 -0.992868 0.0611463 0.102325
3567,1637934854030.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.11229 -0.169925 0.126701 0.291626 0.235592 -1.29198 -0.286286 0.759422 0.0571457,0.0372512 -0.0115531 0.0753869 -0.109581 -0.161444 -0.980776 -0.0563537 -0.984126 0.16829 -0.992378 0.0737119 0.0987448
3568,1637934854070.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.14375 -0.167111 0.125283 0.285395 0.250106 -1.26781 -0.294604 0.75944 0.0571457,0.0343169 -0.00971894 0.0736857 -0.105516 -0.188085 -0.976465 -0.0751484 -0.977635 0.19643 -0.991573 0.0941065 0.0890222
3569,1637934854110.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.17529 -0.16492 0.124165 0.265396 0.265525 -1.24884 -0.275 0.759331 0.0571457,0.0315791 -0.00828502 0.0724842 -0.0973574 -0.220294 -0.970559 -0.0814226 -0.970164 0.228371 -0.991911 0.101259 0.0765166
3570,1637934854130.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.19032 -0.164469 0.123787 0.252014 0.27114 -1.24203 -0.256327 0.759458 0.0571457,0.030261 -0.00774784 0.0721349 -0.0943884 -0.234797 -0.967447 -0.0842196 -0.966423 0.242765 -0.991965 0.104393 0.0714454
3571,1637934854170.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.21769 -0.164415 0.123501 0.226954 0.281597 -1.2303 -0.275131 0.759422 0.0571457,0.0278417 -0.00692872 0.0719513 -0.0998934 -0.254368 -0.961932 -0.0979647 -0.95956 0.263913 -0.990163 0.120599 0.0709356
3572,1637934854210.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.24076 -0.164987 0.123772 0.213655 0.298762 -1.20902 -0.305221 0.759331 0.0571457,0.0260246 -0.00649576 0.0723448 -0.109961 -0.259638 -0.959422 -0.103253 -0.957073 0.270835 -0.988557 0.128845 0.0784334
3573,1637934854230.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.24854 -0.16546 0.123902 0.211672 0.305209 -1.19762 -0.302867 0.759422 0.0571457,0.0260246 -0.00649576 0.0723448 -0.109961 -0.259638 -0.959422 -0.103253 -0.957073 0.270835 -0.988557 0.128845 0.0784334
3574,1637934854270.0,1,0.0237741 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.25892 -0.166476 0.124185 0.211079 0.309003 -1.18697 -0.302761 0.759422 0.0571457,0.026762 -0.00668266 0.0723304 -0.116654 -0.258852 -0.958843 -0.101528 -0.957273 0.27078 -0.987967 0.128938 0.0853901
3575,1637934854310.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26387 -0.166989 0.124328 0.211006 0.310907 -1.1815 -0.302765 0.759422 0.0571457,0.0261286 -0.00648929 0.0723043 -0.116561 -0.260229 -0.958482 -0.103459 -0.956632 0.272308 -0.987778 0.130904 0.0845844
3576,1637934854340.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26667 -0.166939 0.124396 0.210989 0.311588 -1.17959 -0.302602 0.759349 0.0571457,0.0258494 -0.00640408 0.0722915 -0.116521 -0.260841 -0.958321 -0.104306 -0.956348 0.272985 -0.987695 0.131767 0.0842283
3577,1637934854380.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26793 -0.166942 0.12442 0.210995 0.311913 -1.17837 -0.302712 0.759458 0.0571457,0.0257271 -0.00636677 0.0722857 -0.116503 -0.26111 -0.95825 -0.104675 -0.956222 0.273283 -0.987657 0.132144 0.0840721
3578,1637934854420.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26807 -0.166933 0.124428 0.210995 0.312095 -1.17798 -0.302574 0.759386 0.0571457,0.0256736 -0.00635039 0.0722831 -0.116495 -0.261228 -0.958218 -0.104837 -0.956167 0.273413 -0.987641 0.132309 0.0840037
3579,1637934854440.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26807 -0.166919 0.124433 0.211012 0.312167 -1.17783 -0.302619 0.759349 0.0571457,0.0256596 -0.00634603 0.0722824 -0.116493 -0.261259 -0.95821 -0.10488 -0.956153 0.273447 -0.987637 0.132352 0.0839857
3580,1637934854480.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26829 -0.166919 0.12444 0.211021 0.312253 -1.17768 -0.302651 0.75944 0.0571457,0.025644 -0.00634138 0.0722817 -0.116491 -0.261293 -0.958202 -0.104926 -0.956137 0.273485 -0.987633 0.1324 0.083966
3581,1637934854500.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26832 -0.166921 0.12444 0.211018 0.312307 -1.17766 -0.30263 0.759386 0.0571457,0.02564 -0.00634005 0.0722815 -0.11649 -0.261302 -0.958199 -0.104939 -0.956133 0.273495 -0.987631 0.132412 0.0839608
3582,1637934854540.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26829 -0.166921 0.124441 0.211018 0.312338 -1.1776 -0.302664 0.759386 0.0571457,0.0256355 -0.00633873 0.0722812 -0.11649 -0.261312 -0.958197 -0.104952 -0.956128 0.273506 -0.98763 0.132426 0.083955
3583,1637934854560.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26829 -0.166921 0.124442 0.211029 0.312365 -1.17758 -0.302647 0.75944 0.0571457,0.0256343 -0.00633841 0.0722812 -0.11649 -0.261314 -0.958196 -0.104956 -0.956127 0.273509 -0.98763 0.13243 0.0839536
3584,1637934854600.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26832 -0.166921 0.124442 0.211021 0.312372 -1.17756 -0.302664 0.759331 0.0571457,0.0256331 -0.00633794 0.0722812 -0.116489 -0.261317 -0.958195 -0.10496 -0.956126 0.273512 -0.987629 0.132434 0.0839518
3585,1637934854640.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2683 -0.166921 0.124442 0.211023 0.312389 -1.17755 -0.302664 0.75944 0.0571457,0.0256325 -0.00633781 0.0722811 -0.116489 -0.261318 -0.958195 -0.104961 -0.956125 0.273513 -0.987629 0.132435 0.0839511
3586,1637934854670.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2683 -0.166921 0.124443 0.211018 0.31241 -1.17753 -0.302679 0.759386 0.0571457,0.0256322 -0.00633776 0.0722811 -0.116489 -0.261319 -0.958195 -0.104962 -0.956125 0.273514 -0.987629 0.132436 0.0839509
3587,1637934854710.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26832 -0.166921 0.124443 0.211012 0.312407 -1.17753 -0.302687 0.759314 0.0571457,0.0256321 -0.00633775 0.0722812 -0.116489 -0.261319 -0.958195 -0.104963 -0.956125 0.273514 -0.987629 0.132436 0.0839507
3588,1637934854730.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26832 -0.166921 0.124443 0.211031 0.31241 -1.17754 -0.302656 0.759422 0.0571457,0.0256321 -0.00633764 0.0722811 -0.116489 -0.261319 -0.958195 -0.104963 -0.956125 0.273514 -0.987629 0.132437 0.0839506
3589,1637934854770.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26831 -0.166921 0.124443 0.211021 0.312403 -1.17752 -0.302676 0.759386 0.0571457,0.0256321 -0.00633767 0.0722811 -0.116489 -0.261319 -0.958195 -0.104963 -0.956125 0.273514 -0.987629 0.132437 0.0839506
3590,1637934854810.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26831 -0.166921 0.124444 0.211031 0.312407 -1.17754 -0.302651 0.759422 0.0571457,0.025632 -0.00633767 0.0722811 -0.116489 -0.261319 -0.958195 -0.104963 -0.956125 0.273514 -0.987629 0.132437 0.0839505
3591,1637934854830.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26831 -0.166921 0.124444 0.211006 0.312396 -1.17752 -0.302635 0.759422 0.0571457,0.025632 -0.00633767 0.0722811 -0.116489 -0.261319 -0.958195 -0.104963 -0.956125 0.273514 -0.987629 0.132437 0.0839505
3592,1637934854870.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26831 -0.166921 0.124444 0.211012 0.312417 -1.17754 -0.302692 0.759349 0.0571457,0.0295175 0.0392294 0.0825977 -0.147218 -0.262313 -0.953684 -0.371383 -0.878987 0.299096 -0.916734 0.398216 0.031985
3593,1637934854910.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26831 -0.166925 0.124444 0.211006 0.312472 -1.17717 -0.316408 0.759349 0.0571457,0.0295579 0.0392803 0.082585 -0.147679 -0.262514 -0.953557 -0.371475 -0.878821 0.299469 -0.916622 0.39845 0.032267
3594,1637934854930.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.26831 -0.167053 0.124444 0.211014 0.312989 -1.17593 -0.368007 0.759331 0.0571457,0.0295054 0.0391297 0.0826197 -0.148933 -0.262703 -0.95331 -0.369016 -0.879656 0.300056 -0.917412 0.396477 0.0340693
3595,1637934854970.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.26834 -0.169375 0.124532 0.210337 0.31303 -1.17304 -0.377609 0.759422 0.0571457,0.0290381 0.0384787 0.0828587 -0.150096 -0.265516 -0.952348 -0.367761 -0.879148 0.303069 -0.917726 0.395728 0.0343109
3596,1637934855010.0,1,0.0239019 -0.00451086 0.0571615 -0.316724 0.0 0.0,0.7856 -1.26946 -0.177174 0.12478 0.206549 0.320908 -1.17307 -0.316891 0.75944 0.0571457,0.0280156 0.0372598 0.0831793 -0.136293 -0.281298 -0.94989 -0.37685 -0.872035 0.312313 -0.916191 0.400534 0.0128453
3597,1637934855030.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27078 -0.182992 0.12495 0.201424 0.330842 -1.17841 -0.310364 0.759404 0.0571457,0.0273134 0.0365087 0.0833007 -0.128128 -0.289381 -0.948597 -0.391216 -0.864176 0.316469 -0.911336 0.411657 -0.00248465
3598,1637934855080.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27804 -0.208308 0.125551 0.190294 0.393118 -1.20531 -0.320043 0.759295 0.0571457,0.0247184 0.0338356 0.0831222 -0.0978981 -0.299399 -0.94909 -0.439201 -0.842781 0.311166 -0.893037 0.447306 -0.0489894
3599,1637934855100.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.28152 -0.218966 0.12569 0.191008 0.417322 -1.21402 -0.336975 0.759295 0.0571457,0.0237395 0.0327954 0.0828032 -0.0883715 -0.296886 -0.950812 -0.455809 -0.836694 0.303617 -0.885679 0.460222 -0.0613832
3600,1637934855150.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2904 -0.242266 0.125773 0.204296 0.466035 -1.22254 -0.368202 0.759386 0.0571457,0.021517 0.0305977 0.0818415 -0.0631739 -0.28199 -0.957332 -0.477406 -0.83384 0.277118 -0.876407 0.474545 -0.0819467
3601,1637934855170.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.29573 -0.254564 0.125743 0.216537 0.484779 -1.22446 -0.377752 0.759349 0.0571457,0.0203977 0.0294886 0.081258 -0.0511302 -0.273433 -0.960528 -0.485981 -0.833422 0.263119 -0.872472 0.480254 -0.0902696
3602,1637934855200.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.30748 -0.279357 0.125539 0.244291 0.513517 -1.22342 -0.350982 0.759331 0.0571457,0.0184344 0.0274592 0.080142 -0.0312238 -0.265327 -0.96365 -0.493542 -0.834294 0.245702 -0.86916 0.483276 -0.1049
3603,1637934855250.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.31894 -0.301791 0.12527 0.259972 0.532859 -1.22048 -0.314157 0.759295 0.0571457,0.0170008 0.0258911 0.0793324 -0.0205069 -0.270731 -0.962434 -0.4929 -0.834785 0.245326 -0.869843 0.479417 -0.116324
3604,1637934855280.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.32789 -0.320335 0.125055 0.260567 0.548274 -1.21697 -0.306319 0.759331 0.0571457,0.0162597 0.024824 0.0788256 -0.0354366 -0.281709 -0.958843 -0.494145 -0.829017 0.261827 -0.868656 0.483088 -0.109827
3605,1637934855300.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.33107 -0.327776 0.124961 0.258146 0.558625 -1.20974 -0.3056 0.759404 0.0571457,0.0161408 0.0244783 0.0786718 -0.0478339 -0.288674 -0.956229 -0.492186 -0.826227 0.274049 -0.869173 0.483754 -0.10256
3606,1637934855340.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.3346 -0.338393 0.124788 0.247292 0.576015 -1.19123 -0.304434 0.759386 0.0571457,0.016344 0.0241293 0.0785274 -0.071346 -0.301808 -0.950693 -0.48634 -0.821625 0.297331 -0.870851 0.483576 -0.0881612
3607,1637934855380.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.33429 -0.343909 0.124603 0.232449 0.586982 -1.17673 -0.305824 0.759422 0.0571457,0.0170117 0.0240153 0.0785282 -0.0994337 -0.316715 -0.943292 -0.485338 -0.812143 0.323841 -0.868653 0.490018 -0.072959
3608,1637934855400.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.33282 -0.345385 0.124508 0.224489 0.593889 -1.17025 -0.305878 0.759349 0.0571457,0.0174409 0.0240234 0.0785609 -0.117837 -0.32398 -0.938694 -0.486083 -0.805475 0.33902 -0.865931 0.496235 -0.0625654
3609,1637934855440.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.32809 -0.346474 0.124322 0.210184 0.614104 -1.15297 -0.306396 0.759386 0.0571457,0.0184324 0.0241504 0.0786514 -0.158276 -0.338647 -0.927503 -0.488363 -0.789559 0.371619 -0.858166 0.511779 -0.0404133
3610,1637934855470.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.32134 -0.345982 0.124125 0.196661 0.638165 -1.13211 -0.307268 0.759314 0.0571457,0.0196009 0.0244534 0.0786941 -0.203251 -0.351493 -0.913858 -0.495092 -0.768339 0.405635 -0.844732 0.534892 -0.017855
3611,1637934855510.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.31373 -0.343998 0.123934 0.18749 0.670754 -1.10745 -0.307415 0.759476 0.0571457,0.0207041 0.0248039 0.0786207 -0.261513 -0.357636 -0.896494 -0.509334 -0.737837 0.442918 -0.81987 0.572447 0.010798
3612,1637934855530.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.30978 -0.342817 0.123823 0.186628 0.692213 -1.08959 -0.3079 0.759494 0.0571457,0.0212305 0.0249775 0.0785064 -0.291483 -0.358905 -0.88669 -0.516187 -0.721389 0.461682 -0.805349 0.592272 0.025011
3613,1637934855570.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.30227 -0.340313 0.123533 0.188892 0.74042 -1.04647 -0.308941 0.759476 0.0571457,0.0222657 0.0252762 0.0781519 -0.335591 -0.367346 -0.867427 -0.516808 -0.698082 0.495573 -0.787582 0.614606 0.0444233
3614,1637934855610.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.29575 -0.337687 0.123061 0.183319 0.77087 -1.01946 -0.310556 0.759476 0.0571457,0.0232869 0.0254626 0.077741 -0.365122 -0.380577 -0.849613 -0.506452 -0.684563 0.524292 -0.781147 0.621721 0.0572053
3615,1637934855630.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.29278 -0.336525 0.122797 0.174377 0.779868 -1.01209 -0.31147 0.75944 0.0571457,0.0237668 0.0254924 0.0775479 -0.374158 -0.389438 -0.841628 -0.502533 -0.677605 0.536949 -0.7794 0.623852 0.0578265
3616,1637934855670.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2874 -0.33474 0.122219 0.149893 0.794567 -1.0093 -0.317637 0.759512 0.0571457,0.024591 0.0254378 0.0771809 -0.387798 -0.406972 -0.827032 -0.495673 -0.664396 0.559363 -0.777122 0.62686 0.0559258
3617,1637934855710.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2831 -0.334073 0.121692 0.123434 0.807496 -1.01704 -0.320998 0.75944 0.0571457,0.025172 0.0253482 0.0768925 -0.395331 -0.416379 -0.818741 -0.493319 -0.655645 0.571635 -0.774821 0.629887 0.053789
3618,1637934855730.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.28119 -0.333958 0.121465 0.113651 0.8132 -1.02016 -0.321606 0.759422 0.0571457,0.0253676 0.0253023 0.0767991 -0.397303 -0.417393 -0.817268 -0.493378 -0.653763 0.573736 -0.773773 0.631172 0.0538094
3619,1637934855770.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27805 -0.333875 0.121111 0.104633 0.820299 -1.02401 -0.318436 0.759404 0.0571457,0.0256177 0.0252341 0.076717 -0.398855 -0.416942 -0.816742 -0.492281 -0.654084 0.574311 -0.773673 0.631136 0.0556317
3620,1637934855810.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27607 -0.333813 0.120886 0.102613 0.821291 -1.02455 -0.315883 0.759386 0.0571457,0.0257057 0.0252133 0.0767109 -0.397175 -0.418275 -0.816879 -0.489196 -0.656613 0.574063 -0.77649 0.62762 0.0561718
3621,1637934855840.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2753 -0.33367 0.120783 0.100321 0.819282 -1.02527 -0.313787 0.759404 0.0571457,0.0256465 0.0252295 0.0767174 -0.396246 -0.418012 -0.817465 -0.488026 -0.658267 0.573164 -0.7777 0.626061 0.0568345
3622,1637934855880.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27521 -0.333603 0.120758 0.100113 0.816713 -1.02534 -0.313802 0.759422 0.0571457,0.0255638 0.025247 0.0766926 -0.396557 -0.417738 -0.817454 -0.488405 -0.657977 0.573173 -0.777303 0.626547 0.0569001
3623,1637934855900.0,1,0.023838 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27525 -0.3336 0.120746 0.100416 0.816275 -1.02498 -0.313734 0.759494 0.0571457,0.0255352 0.0252519 0.0766562 -0.39636 -0.418047 -0.817392 -0.488113 -0.658108 0.573272 -0.777587 0.626204 0.0567942
3624,1637934855940.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27562 -0.3336 0.120694 0.100752 0.815841 -1.02456 -0.313318 0.759458 0.0571457,0.0254892 0.0252559 0.0765368 -0.395425 -0.418666 -0.817529 -0.48734 -0.658823 0.573109 -0.778548 0.625038 0.0564819
3625,1637934855980.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.27638 -0.333617 0.120608 0.100679 0.814713 -1.02428 -0.312403 0.75944 0.0571457,0.0254272 0.0252587 0.0763794 -0.394918 -0.419064 -0.817569 -0.487481 -0.658716 0.573112 -0.778717 0.624884 0.0558526
3626,1637934856000.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27684 -0.333645 0.120551 0.100618 0.814313 -1.02426 -0.311918 0.759458 0.0571457,0.0253876 0.0252611 0.0762877 -0.394601 -0.419192 -0.817656 -0.487637 -0.658678 0.573021 -0.778779 0.624837 0.0555018
3627,1637934856040.0,1,0.023838 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.27787 -0.333715 0.120414 0.100622 0.814166 -1.02413 -0.312306 0.759349 0.0571457,0.0253187 0.0252745 0.0760788 -0.393318 -0.420391 -0.817659 -0.486578 -0.659407 0.573084 -0.78009 0.623263 0.0548039
3628,1637934856080.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.27929 -0.333821 0.120269 0.10026 0.813331 -1.02363 -0.311662 0.759404 0.0571457,0.02518 0.0253038 0.0758913 -0.392588 -0.420946 -0.817725 -0.486235 -0.6597 0.573038 -0.780671 0.622577 0.0543125
3629,1637934856100.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.28014 -0.333902 0.120208 0.100109 0.813023 -1.02337 -0.311453 0.759331 0.0571457,0.0250885 0.0253223 0.0758103 -0.39268 -0.420858 -0.817726 -0.486644 -0.659384 0.573055 -0.78037 0.622972 0.0541196
3630,1637934856140.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.2821 -0.334106 0.120112 0.100449 0.812759 -1.02208 -0.310051 0.759422 0.0571457,0.0248802 0.0253642 0.0756679 -0.392506 -0.420866 -0.817804 -0.486788 -0.65936 0.57296 -0.780367 0.62299 0.0539303
3631,1637934856180.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.28431 -0.334296 0.120045 0.101498 0.812451 -1.01976 -0.309642 0.759349 0.0571457,0.0246098 0.025419 0.075544 -0.391011 -0.422147 -0.817861 -0.484506 -0.661111 0.572876 -0.782535 0.620262 0.0539691
3632,1637934856200.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.28575 -0.334349 0.120023 0.101751 0.811745 -1.018 -0.309936 0.759458 0.0571457,0.0244021 0.0254646 0.0754852 -0.389416 -0.422624 -0.818375 -0.483551 -0.662414 0.572176 -0.78392 0.618544 0.0535945
3633,1637934856240.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.28965 -0.334399 0.120021 0.102028 0.807965 -1.01514 -0.310833 0.759349 0.0571457,0.0237358 0.0256125 0.0753982 -0.376689 -0.42386 -0.823676 -0.482271 -0.669434 0.565043 -0.790897 0.610083 0.0477534
3634,1637934856280.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.29594 -0.334407 0.12013 0.103075 0.798782 -1.01658 -0.306897 0.759314 0.0571457,0.0224959 0.0258133 0.0753949 -0.351631 -0.418187 -0.837538 -0.489925 -0.680164 0.545299 -0.7977 0.602077 0.0342869
3635,1637934856300.0,1,0.0239019 -0.00451086 0.0571615 -0.316916 0.0 0.0,0.7856 -1.30028 -0.334535 0.120254 0.106745 0.790694 -1.02188 -0.304287 0.759386 0.0571457,0.0216444 0.0258792 0.0753737 -0.338955 -0.409586 -0.846962 -0.495794 -0.687337 0.530808 -0.79956 0.599841 0.0299064
3636,1637934856330.0,1,0.0239019 -0.00451086 0.0571615 -0.31682 0.0 0.0,0.7856 -1.31132 -0.336034 0.120604 0.131536 0.776947 -1.02047 -0.287971 0.759349 0.0571457,0.0196236 0.0258176 0.0751971 -0.310134 -0.385443 -0.869048 -0.507251 -0.706043 0.494166 -0.804058 0.594086 0.0234516
