,TimeStamp,USM,SUJvalues,JointValues,EndoscopePosition
4824,1.63793E+12,3,0.455046 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.584181 -0.264608 0.0719349 -0.512284 -0.0308259 0.30318 -0.716877 0.764012 0.0241563,-0.0145712 0.0271729 0.0554369 -0.536085 -0.193186 0.821759 0.242902 -0.967595 -0.0690095 0.808464 0.162614 0.565637
4825,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.586631 -0.265879 0.0720477 -0.511066 -0.0307028 0.300575 -0.712765 0.764084 0.0241405,-0.0143784 0.0271335 0.0554437 -0.535421 -0.192778 0.822288 0.242569 -0.967684 -0.06892 0.809003 0.162562 0.564879
4826,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.587789 -0.266495 0.0721085 -0.510512 -0.0305314 0.299568 -0.714173 0.764121 0.0241563,-0.014288 0.0271301 0.0554482 -0.535473 -0.192584 0.822299 0.2424 -0.967735 -0.0687961 0.809019 0.162489 0.564877
4827,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.589942 -0.26747 0.072217 -0.509496 -0.0303843 0.29792 -0.715564 0.764121 0.0241405,-0.014133 0.0271351 0.0554374 -0.53588 -0.19225 0.822112 0.242067 -0.967836 -0.06854 0.808849 0.162279 0.56518
4828,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.592397 -0.268232 0.0723156 -0.508515 -0.0306001 0.296102 -0.713777 0.764121 0.0241405,-0.0139371 0.0271236 0.0553861 -0.533762 -0.191944 0.82356 0.24141 -0.967958 -0.0691361 0.810444 0.161915 0.562996
4829,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.595552 -0.269566 0.0724128 -0.507181 -0.0312574 0.295335 -0.716175 0.764066 0.0241405,-0.0136117 0.0270726 0.0552787 -0.531389 -0.191208 0.825264 0.240479 -0.968166 -0.0694718 0.812278 0.161545 0.560452
4830,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.59767 -0.270598 0.0724777 -0.506237 -0.031487 0.294573 -0.717904 0.764175 0.0241563,-0.013371 0.0270293 0.0552152 -0.530816 -0.190651 0.825761 0.239988 -0.968301 -0.0692915 0.812798 0.161394 0.559742
4831,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.60354 -0.273613 0.0726827 -0.503469 -0.0315142 0.290981 -0.722873 0.764121 0.0241563,-0.0126917 0.0269321 0.05511 -0.527627 -0.189291 0.828115 0.238723 -0.968612 -0.069305 0.815244 0.161125 0.556252
4832,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.611351 -0.277197 0.0729935 -0.499659 -0.0309491 0.28593 -0.726291 0.764048 0.0241563,-0.0118944 0.0268825 0.0550658 -0.529564 -0.187521 0.827281 0.237555 -0.969021 -0.0675842 0.814328 0.160737 0.557704
4833,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.615689 -0.278855 0.073204 -0.497507 -0.0309596 0.281089 -0.729464 0.764102 0.0241405,-0.011468 0.0268985 0.0550886 -0.531002 -0.186522 0.826585 0.236742 -0.969286 -0.0666388 0.813629 0.160304 0.558849
4834,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.624773 -0.281763 0.0736978 -0.492711 -0.0321376 0.269715 -0.752812 0.764066 0.0241563,-0.0106189 0.026955 0.055182 -0.532006 -0.184691 0.826351 0.235029 -0.969784 -0.065436 0.813469 0.159406 0.559337
4835,1.63793E+12,3,0.455046 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.634172 -0.283583 0.0742911 -0.487991 -0.0347569 0.260739 -0.77257 0.764139 0.0241563,-0.00968355 0.0270962 0.0553362 -0.529018 -0.183791 0.828466 0.234533 -0.969906 -0.065407 0.815558 0.159703 0.556202
4836,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.639013 -0.284096 0.0746308 -0.486126 -0.0370681 0.256819 -0.774132 0.764048 0.0241563,-0.00916604 0.0271578 0.055426 -0.527542 -0.182905 0.829602 0.233702 -0.970115 -0.0652733 0.816751 0.159448 0.554521
4837,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.648927 -0.285365 0.0753907 -0.481874 -0.0406563 0.251525 -0.759204 0.764102 0.0241563,-0.0080398 0.0272425 0.0556301 -0.525347 -0.181263 0.831354 0.232581 -0.970429 -0.0646142 0.818485 0.159414 0.551969
4838,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.65931 -0.287348 0.0762253 -0.477564 -0.0432687 0.244905 -0.76582 0.764084 0.0241563,-0.00690582 0.0272572 0.0557779 -0.522258 -0.180482 0.833467 0.231825 -0.97059 -0.0649113 0.820673 0.15932 0.548737
4839,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.670042 -0.290135 0.0770693 -0.473466 -0.0452614 0.238446 -0.776809 0.764139 0.0241563,-0.00583923 0.0272084 0.0558291 -0.51744 -0.181496 0.836248 0.231916 -0.970419 -0.0671149 0.823694 0.159213 0.544225
4840,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.680459 -0.293468 0.0778552 -0.470586 -0.0473468 0.233372 -0.765967 0.764102 0.0241563,-0.00489239 0.0271386 0.0558457 -0.515721 -0.181938 0.837213 0.233253 -0.970096 -0.0671313 0.824394 0.160663 0.542735
4841,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.685201 -0.295254 0.0782135 -0.469745 -0.0483091 0.229439 -0.764404 0.764157 0.0241563,-0.00446677 0.0270933 0.0558555 -0.515608 -0.181218 0.837439 0.233222 -0.970159 -0.0663438 0.824474 0.161104 0.542485
4842,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.69381 -0.299053 0.0788847 -0.467141 -0.047929 0.222789 -0.757731 0.764102 0.0241405,-0.00368748 0.0269693 0.0558992 -0.512557 -0.180898 0.839379 0.232354 -0.970306 -0.0672293 0.826619 0.160576 0.539368
4843,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.701218 -0.302852 0.0794847 -0.464299 -0.0475354 0.21843 -0.764302 0.764175 0.0241563,-0.00302652 0.0268398 0.0559492 -0.510457 -0.182042 0.84041 0.23139 -0.970365 -0.0696474 0.828187 0.158913 0.537451
4844,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.704567 -0.304529 0.0797658 -0.463074 -0.0481415 0.215679 -0.770783 0.764139 0.0241405,-0.00272585 0.0267809 0.0559768 -0.509633 -0.181962 0.840928 0.231064 -0.970421 -0.069948 0.828785 0.158663 0.536602
4845,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.710311 -0.307811 0.080268 -0.460885 -0.0482476 0.213503 -0.774964 0.764175 0.0241405,-0.00219292 0.0266926 0.0560125 -0.508185 -0.181062 0.841997 0.230858 -0.970512 -0.0693629 0.829731 0.159135 0.534998
4846,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.714962 -0.310798 0.0806939 -0.458921 -0.0479462 0.209127 -0.769078 0.764139 0.0241563,-0.0017653 0.0265832 0.0560372 -0.506363 -0.180658 0.843181 0.230411 -0.970602 -0.0695881 0.830968 0.159044 0.533101
4847,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.716957 -0.312126 0.0808815 -0.458039 -0.0476823 0.207793 -0.766827 0.764084 0.0241405,-0.00157843 0.0265344 0.0560488 -0.50566 -0.181212 0.843484 0.230222 -0.970582 -0.0705018 0.831449 0.15854 0.532502
4848,1.63793E+12,3,0.455174 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.720594 -0.314432 0.0812057 -0.456787 -0.0473263 0.206651 -0.765534 0.764211 0.0241563,-0.00122478 0.0264574 0.0560653 -0.503847 -0.182948 0.844194 0.229756 -0.970493 -0.0731917 0.832678 0.157083 0.531012
4849,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.723815 -0.316709 0.0814884 -0.455833 -0.0483501 0.206125 -0.766125 0.764193 0.0241563,-0.000913884 0.0263149 0.0560565 -0.499066 -0.184569 0.846677 0.229303 -0.970355 -0.0763692 0.835675 0.156034 0.526593
4850,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.725263 -0.317955 0.0816167 -0.455539 -0.0489802 0.206621 -0.766069 0.764175 0.0241563,-0.000754891 0.0262275 0.0560422 -0.498034 -0.185672 0.847044 0.229223 -0.970252 -0.0779033 0.836313 0.155365 0.525778
4851,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.728021 -0.320831 0.0818327 -0.455042 -0.0497882 0.20711 -0.765876 0.76403 0.0241563,-0.000475298 0.0260318 0.0559978 -0.496865 -0.187575 0.847312 0.229412 -0.97002 -0.0802125 0.836957 0.15453 0.525
4852,1.63793E+12,3,0.455174 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.730519 -0.32415 0.0819981 -0.454724 -0.0499012 0.205663 -0.764641 0.764211 0.0241563,-0.00028708 0.0258273 0.0559128 -0.495843 -0.188876 0.847621 0.229926 -0.969782 -0.0815952 0.837422 0.154434 0.524286
4853,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.732643 -0.327344 0.0820872 -0.454677 -0.0491447 0.203562 -0.766027 0.764139 0.0241563,-0.00019653 0.0256423 0.0557945 -0.495753 -0.190145 0.84739 0.230442 -0.969563 -0.0827417 0.837333 0.154257 0.524479
4854,1.63793E+12,3,0.455174 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.733457 -0.328921 0.0820972 -0.454677 -0.0488703 0.201941 -0.766904 0.764139 0.0241563,-0.000191137 0.0255492 0.0557291 -0.495494 -0.190997 0.847349 0.230759 -0.969416 -0.0835735 0.837399 0.154125 0.524413
4855,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.734714 -0.331673 0.0820879 -0.454878 -0.0479941 0.199997 -0.768801 0.764139 0.0241563,-0.000204993 0.0254449 0.0556127 -0.495614 -0.192465 0.846947 0.231001 -0.969228 -0.0850752 0.837261 0.153483 0.524821
4856,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.735473 -0.333325 0.0820415 -0.455046 -0.0479119 0.198538 -0.767879 0.764157 0.0241563,-0.000264308 0.0254258 0.0555374 -0.495673 -0.192434 0.84692 0.231064 -0.96922 -0.0849883 0.837209 0.153568 0.52488
4857,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.735702 -0.333821 0.0820161 -0.455087 -0.0479186 0.19804 -0.768879 0.764175 0.0241405,-0.000294266 0.0254233 0.0555211 -0.495535 -0.192724 0.846935 0.231532 -0.969103 -0.0850563 0.837162 0.153946 0.524844
4858,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.735755 -0.334267 0.0819433 -0.455836 -0.0478604 0.197779 -0.769299 0.764175 0.0241563,-0.000422521 0.025455 0.0555121 -0.496777 -0.1949 0.845708 0.23546 -0.968177 -0.0848118 0.835327 0.157 0.526858
4859,1.63793E+12,3,0.455174 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.734962 -0.334053 0.0817884 -0.458925 -0.0474255 0.197128 -0.76987 0.764175 0.0241563,-0.000799049 0.0255496 0.0554781 -0.501613 -0.197493 0.842245 0.239698 -0.967204 -0.0840376 0.831222 0.159732 0.5325
4860,1.63793E+12,3,0.455174 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.733882 -0.333402 0.0816626 -0.461309 -0.0472512 0.19611 -0.771506 0.764121 0.0241563,-0.00110009 0.0256426 0.0554501 -0.504134 -0.199401 0.840288 0.242189 -0.966581 -0.0840674 0.828973 0.161129 0.535577
4861,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.730198 -0.330481 0.0812845 -0.467162 -0.0479496 0.193483 -0.777709 0.764084 0.0241563,-0.00193217 0.0258896 0.0553637 -0.513705 -0.196533 0.835152 0.245415 -0.966399 -0.0764624 0.822119 0.165681 0.544674
4862,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.723957 -0.326051 0.0806967 -0.471479 -0.0455494 0.190083 -0.778966 0.764175 0.0241563,-0.00305657 0.026162 0.0552863 -0.52305 -0.192473 0.830282 0.247237 -0.966545 -0.0683099 0.815655 0.169549 0.553136
4863,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788387 0.715117 -0.320444 0.0799165 -0.475262 -0.0426559 0.187649 -0.778692 0.764175 0.0241405,-0.00443069 0.026434 0.0552249 -0.528643 -0.191697 0.826913 0.249319 -0.966264 -0.0646132 0.811405 0.17201 0.558601
4864,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788387 0.703891 -0.31327 0.0790039 -0.4804 -0.0422659 0.189811 -0.77819 0.764175 0.0241405,-0.00588606 0.0267762 0.0551688 -0.533523 -0.191739 0.823762 0.251383 -0.9659 -0.0620099 0.807564 0.173998 0.563529
4865,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788387 0.697576 -0.309109 0.0785092 -0.483345 -0.0422382 0.193262 -0.778938 0.764211 0.0241563,-0.0066436 0.026968 0.0551476 -0.535249 -0.191795 0.822629 0.252355 -0.965714 -0.0609571 0.806118 0.174969 0.565297
4866,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.684369 -0.29981 0.077549 -0.48953 -0.0428717 0.203144 -0.777106 0.76432 0.0241405,-0.00811834 0.0273861 0.0551381 -0.537439 -0.192102 0.821128 0.254066 -0.965353 -0.0595534 0.804121 0.176616 0.567623
4867,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.67087 -0.289366 0.0765401 -0.495612 -0.0447445 0.216266 -0.764408 0.764284 0.0241405,-0.00955607 0.0277993 0.055138 -0.542766 -0.195371 0.816842 0.25635 -0.964696 -0.0603972 0.799806 0.176618 0.573686
4868,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.663874 -0.283827 0.0760479 -0.498916 -0.0462613 0.222595 -0.756634 0.764266 0.0241405,-0.010261 0.028002 0.0551309 -0.54539 -0.196952 0.814712 0.257488 -0.96437 -0.0607611 0.797653 0.176642 0.576669
4869,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.649932 -0.272578 0.0750805 -0.505778 -0.0515175 0.232131 -0.760823 0.764084 0.0241563,-0.0116259 0.0284055 0.0551009 -0.549291 -0.198038 0.811822 0.259258 -0.96396 -0.0597322 0.794396 0.177663 0.580836
4870,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.636678 -0.261282 0.074174 -0.511302 -0.0548902 0.243366 -0.76504 0.764102 0.0241405,-0.0128977 0.0288061 0.0550802 -0.554261 -0.196804 0.808739 0.260382 -0.963875 -0.0561055 0.790567 0.179486 0.585482
4871,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.630336 -0.255647 0.0737518 -0.513635 -0.055321 0.248896 -0.759118 0.764012 0.0241405,-0.0134753 0.0290165 0.0550801 -0.556572 -0.196182 0.807301 0.260593 -0.963905 -0.0545787 0.788872 0.180002 0.587605
4872,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.618069 -0.244348 0.0729848 -0.517207 -0.0576394 0.257657 -0.752314 0.763994 0.0241563,-0.0144777 0.0294502 0.0550828 -0.56018 -0.195254 0.805028 0.260168 -0.96412 -0.0528026 0.786456 0.179865 0.590878
4873,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.607603 -0.232832 0.072352 -0.519618 -0.0614712 0.267775 -0.759497 0.764012 0.0241563,-0.0153025 0.0299424 0.0551247 -0.56249 -0.19429 0.803649 0.258978 -0.964488 -0.0519102 0.785198 0.178931 0.592831
4874,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.603255 -0.226919 0.0720947 -0.520093 -0.064419 0.272887 -0.757817 0.763976 0.0241405,-0.0156491 0.0302083 0.055167 -0.563123 -0.19364 0.803363 0.258275 -0.964699 -0.0514883 0.784976 0.178496 0.593256
4875,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.595906 -0.214683 0.0717139 -0.52087 -0.0714247 0.282592 -0.754061 0.763958 0.0241405,-0.0161932 0.0308076 0.0553361 -0.564271 -0.192188 0.802906 0.25679 -0.965145 -0.0505542 0.784639 0.177654 0.593954
4876,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.589894 -0.201564 0.0715284 -0.521414 -0.0800464 0.291741 -0.756324 0.764048 0.0241563,-0.0165571 0.0315249 0.0556284 -0.566201 -0.193241 0.801293 0.258814 -0.964646 -0.0497547 0.782581 0.179216 0.596196
4877,1.63793E+12,3,0.455046 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.585685 -0.187422 0.0715347 -0.524185 -0.0890479 0.300584 -0.75913 0.764121 0.0241405,-0.0167415 0.0323666 0.0560327 -0.569118 -0.194232 0.798983 0.262117 -0.963862 -0.0476061 0.779358 0.182336 0.599462
4878,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.58434 -0.179915 0.0715861 -0.525974 -0.0937974 0.304467 -0.759142 0.764157 0.0241405,-0.0167953 0.032821 0.0562546 -0.570524 -0.194493 0.797916 0.264364 -0.963336 -0.04579 0.77757 0.184818 0.601022
4879,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.582587 -0.164186 0.0718424 -0.530465 -0.102772 0.311268 -0.759265 0.764012 0.0241563,-0.0168176 0.0338158 0.0567249 -0.571338 -0.194449 0.797344 0.268443 -0.962365 -0.0423396 0.775572 0.189853 0.602033
4880,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.582275 -0.148124 0.0722434 -0.535042 -0.11326 0.318435 -0.76028 0.764084 0.0241563,-0.0166908 0.034823 0.057156 -0.570505 -0.196326 0.797481 0.274358 -0.960785 -0.040257 0.774114 0.19583 0.601995
4881,1.63793E+12,3,0.455046 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.582693 -0.140138 0.072498 -0.537761 -0.118488 0.322103 -0.760464 0.764121 0.0241563,-0.0165823 0.0353305 0.0573409 -0.570361 -0.197708 0.797242 0.276148 -0.960259 -0.0405727 0.773583 0.197018 0.60229
4882,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.585412 -0.124138 0.0730156 -0.542489 -0.131458 0.328198 -0.762577 0.764048 0.0241405,-0.0163747 0.0363581 0.0576428 -0.571428 -0.201132 0.795621 0.281182 -0.958803 -0.0404346 0.770979 0.200611 0.60444
4883,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.589123 -0.108549 0.0735148 -0.547025 -0.145401 0.331495 -0.773993 0.764048 0.0241405,-0.0162694 0.0373155 0.0578356 -0.573185 -0.199108 0.794865 0.282559 -0.958561 -0.036356 0.769168 0.203759 0.605692
4884,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.591044 -0.101187 0.0737292 -0.548037 -0.151742 0.332196 -0.779887 0.763976 0.0241405,-0.0162528 0.0377372 0.0578924 -0.573034 -0.196633 0.795589 0.282035 -0.958808 -0.0338331 0.769472 0.204999 0.604887
4885,1.63793E+12,3,0.455046 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.594315 -0.0878463 0.0740702 -0.546984 -0.160467 0.33537 -0.778109 0.763958 0.0241405,-0.0162419 0.0383953 0.0579474 -0.573283 -0.190866 0.796814 0.279087 -0.959825 -0.0291185 0.770362 0.205689 0.603518
4886,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.596724 -0.0774039 0.0742989 -0.543272 -0.167003 0.338336 -0.782494 0.763903 0.0241405,-0.0162503 0.0387602 0.0579704 -0.573544 -0.188076 0.797289 0.276439 -0.960632 -0.0277459 0.771122 0.20449 0.602954
4887,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.597658 -0.0737028 0.0743701 -0.541688 -0.169807 0.339131 -0.782302 0.763976 0.0241405,-0.0162525 0.0388235 0.057977 -0.573514 -0.18823 0.797275 0.276165 -0.960699 -0.0281554 0.771243 0.204034 0.602955
4888,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788387 0.598758 -0.068565 0.0744514 -0.540033 -0.174211 0.339975 -0.780662 0.763921 0.0241405,-0.0163061 0.0387078 0.057954 -0.573712 -0.188387 0.797096 0.276688 -0.960557 -0.0278725 0.770908 0.204558 0.603206
4889,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788387 0.598661 -0.0684872 0.0744322 -0.540115 -0.173878 0.339656 -0.780691 0.763958 0.0241563,-0.0163984 0.0385523 0.0579043 -0.573863 -0.188554 0.796946 0.27737 -0.96037 -0.0274908 0.77055 0.205275 0.603419
4890,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788387 0.597044 -0.0700034 0.0743096 -0.540888 -0.17066 0.337108 -0.78061 0.764012 0.0241405,-0.0166791 0.0380998 0.0577691 -0.574281 -0.189068 0.796524 0.279372 -0.959821 -0.0264062 0.769515 0.207364 0.604025
4891,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788389 0.595492 -0.0720028 0.0741961 -0.541712 -0.167784 0.335345 -0.780708 0.763994 0.0241405,-0.0168653 0.0378418 0.0576795 -0.574208 -0.188972 0.796599 0.279822 -0.959701 -0.0259605 0.769406 0.208001 0.603946
4892,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788387 0.591412 -0.077809 0.0738258 -0.542766 -0.159864 0.333912 -0.783603 0.763885 0.0241405,-0.0172526 0.0372277 0.0574318 -0.574776 -0.186658 0.796735 0.277429 -0.960425 -0.0248655 0.769848 0.206748 0.603812
4893,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.58688 -0.0848542 0.0733815 -0.541049 -0.149554 0.334226 -0.772183 0.763958 0.0241405,-0.0175376 0.0366271 0.0571511 -0.575941 -0.182428 0.796874 0.271314 -0.962188 -0.0241796 0.771156 0.202279 0.603658
4894,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.583246 -0.0924994 0.0729403 -0.535973 -0.14173 0.332166 -0.7745 0.764102 0.0241405,-0.0176911 0.0361167 0.0569285 -0.574585 -0.180383 0.798317 0.268836 -0.962886 -0.0240739 0.773033 0.200786 0.601752
4895,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.581908 -0.0962503 0.0727518 -0.534019 -0.138217 0.331593 -0.776633 0.764175 0.0241405,-0.0176789 0.0359041 0.0568512 -0.574478 -0.180285 0.798416 0.268606 -0.962948 -0.0241685 0.773192 0.200577 0.601617
4896,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.580736 -0.103718 0.0724873 -0.5321 -0.129986 0.33177 -0.764327 0.764139 0.0241405,-0.0174905 0.0355194 0.0567432 -0.573245 -0.180322 0.799293 0.268415 -0.962987 -0.0247472 0.774173 0.200358 0.600428
4897,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.581437 -0.111023 0.072419 -0.531399 -0.125107 0.32815 -0.763625 0.764157 0.0241563,-0.0170467 0.0352716 0.0566851 -0.571206 -0.181386 0.800512 0.268923 -0.962804 -0.026269 0.775503 0.200273 0.598737
4898,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.582959 -0.114424 0.0724314 -0.53117 -0.1231 0.326507 -0.763654 0.764157 0.0241405,-0.0167335 0.0351713 0.0566648 -0.570761 -0.180636 0.800998 0.268644 -0.962897 -0.0257203 0.775927 0.200505 0.598109
4899,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.588259 -0.121087 0.072587 -0.529275 -0.11857 0.322502 -0.763747 0.764157 0.0241405,-0.0159242 0.0350497 0.0566714 -0.568374 -0.178986 0.803063 0.267821 -0.963142 -0.0251109 0.777961 0.200807 0.59536
4900,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.476976 0.0 0.0,0.788386 0.596302 -0.127242 0.0729792 -0.525895 -0.115769 0.316949 -0.765008 0.764247 0.0241563,-0.014945 0.0350692 0.0567237 -0.567118 -0.176783 0.804438 0.26573 -0.963738 -0.024454 0.779593 0.199897 0.593529
4901,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.606144 -0.131526 0.0735506 -0.520812 -0.115772 0.308839 -0.771461 0.764211 0.0241405,-0.0138852 0.0352786 0.0568489 -0.567966 -0.17429 0.804384 0.262905 -0.964539 -0.0233566 0.779933 0.198213 0.593646
4902,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.476976 0.0 0.0,0.788386 0.611589 -0.132801 0.0738904 -0.51799 -0.117156 0.303421 -0.778733 0.764247 0.0241405,-0.0133321 0.0354538 0.0569501 -0.567707 -0.173754 0.804682 0.26252 -0.964651 -0.0230865 0.780252 0.198141 0.593252
4903,1.63793E+12,3,0.45511 0.0421889 0.0241563 -0.47688 0.0 0.0,0.788386 0.62298 -0.133953 0.0746758 -0.513392 -0.12208 0.294639 -0.778248 0.764247 0.0241563,-0.0121829 0.0358893 0.0572246 -0.565701 -0.173759 0.806093 0.263688 -0.964339 -0.022818 0.781314 0.199651 0.591344
4904,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.634613 -0.133845 0.075614 -0.511326 -0.129191 0.2861 -0.799682 0.764175 0.0241405,-0.0110129 0.0363648 0.0575923 -0.564746 -0.174116 0.806685 0.265584 -0.963835 -0.0221039 0.781363 0.201762 0.590563
4905,1.63793E+12,3,0.45511 0.0421889 0.0241405 -0.47688 0.0 0.0,0.788386 0.640186 -0.133538 0.0761004 -0.510779 -0.132109 0.282701 -0.811197 0.764175 0.0241405,-0.0104539 0.0365837 0.0577815 -0.564523 -0.174727 0.80671 0.267192 -0.9634 -0.0216874 0.780976 0.203306 0.590546
